Date,Open,Higt,Low,Close,Volume,RSI,RSISignal,CCI,CCISignal,UpDI,DownDI,ADX,PDI,MDI,WilliamsR,WilliamsD,MACD,MACDSignal,MACDOscillator,Close5ma,Close10ma,Close20ma,Close60ma,INDNB,INSNB,FNB,Call,EX,SSR
2018-02-01,28100,28502,27599,28401,4534087,0.5147,0.4189,66.68,-6.87,18.22,20.93,0.2056,0.1822,0.2093,-0.4139,-0.5135,-213.4,-258.51,45.11,101.22,102.61,99.75,98.35,-147156,43634,44042,1.49,1071.9,16.96
2018-02-02,28502,29104,28401,28803,10459450,0.4762,0.4304,172.39,28.98,25.13,18.79,0.1974,0.2513,0.1879,-0.1249,-0.3192,-130.96,-233,102.05,102.14,103.65,101.61,99.86,-261634,73941,171248,1.46,1079.7,6.05
2018-02-05,28000,28100,26996,26996,8093224,0.4166,0.4276,-51.53,12.88,19.27,32.53,0.2052,0.1927,0.3253,-0.8751,-0.5971,-209.02,-228.21,19.19,96.35,97.22,96.09,93.85,506281,-36913,-483559,1.48,1088.5,8.3
2018-02-06,25391,26294,25090,26294,11417691,0.4546,0.433,-250.21,-39.74,15.02,47.43,0.2471,0.1502,0.4743,-0.7,-0.6486,-323.79,-247.32,-76.47,94.86,95.07,94.47,91.64,372249,-109747,-218878,1.49,1091.5,5.99
2018-02-07,26896,26996,25391,25391,5196791,0.375,0.4214,-191.63,-70.12,20.09,39.05,0.2569,0.2009,0.3905,-0.925,-0.7868,-482.06,-294.27,-187.79,93.43,92.37,91.98,88.76,252514,-107706,-140408,1.49,1086.6,5.54
2018-02-08,25491,26093,24989,25391,5201708,0.3284,0.4028,-178.49,-91.79,17.62,38.72,0.2726,0.1762,0.3872,-0.9023,-0.8446,-600.57,-355.53,-245.04,95.54,92.95,92.45,89.04,212550,-4326,-224180,1.48,1087.9,8.7
2018-02-09,24387,24989,23484,23684,10337420,0.2785,0.3779,-203.3,-114.09,14.15,46.64,0.3075,0.1415,0.4664,-0.9644,-0.9045,-822.74,-448.97,-373.77,92.69,88.12,86.95,83.42,651126,-276018,-376020,1.5,1092.1,7.57
2018-02-12,23885,24086,23383,23684,4072782,0.2597,0.3543,-160.78,-123.43,13.06,44.14,0.3389,0.1306,0.4414,-0.9474,-0.9259,-987.43,-556.66,-430.77,95.16,89.53,87.83,83.78,24985,-8443,-11019,1.51,1084.6,4.02
2018-02-13,24086,24287,23785,23885,3595072,0.2895,0.3413,-116.29,-122,14.5,41.01,0.3574,0.145,0.4101,-0.9123,-0.9191,-1089.18,-663.17,-426.01,97.86,91.64,89.29,84.84,23304,25153,-79325,1.52,1084.5,13.05
2018-02-14,23986,25090,23885,24588,4277461,0.3494,0.3429,-78.31,-113.26,21.84,35.24,0.3411,0.2184,0.3524,-0.7894,-0.8542,-1100.4,-750.61,-349.79,101.41,95.63,92.31,87.7,-26059,51841,-25978,1.5,1077.2,11.07
2018-02-19,25290,25290,24688,24889,2089233,0.2896,0.3323,-52.42,-101.1,22.41,32.19,0.3195,0.2241,0.3219,-0.7368,-0.7955,-1072.64,-815.02,-257.62,103.08,98.14,93.85,89.16,17084,14504,-31687,1.49,1067.6,3.46
2018-02-20,24889,24989,24387,24688,1439492,0.2895,0.3237,-57.11,-92.3,20.65,33.59,0.3087,0.2065,0.3359,-0.7719,-0.7837,-1054.7,-862.96,-191.75,101.4,98.95,93.62,88.85,21562,-24457,2996,1.48,1073.5,3.45
2018-02-21,24788,25190,24487,24989,1975353,0.3206,0.3231,-41.12,-82.06,21.41,30.37,0.2906,0.2141,0.3037,-0.7193,-0.7515,-1004.62,-891.29,-113.33,101.55,100.97,95.16,90.25,-18695,22819,-5035,1.47,1076.2,2.48
2018-02-22,24989,25090,24487,24788,1526111,0.2858,0.3156,-39.68,-73.59,19.55,27.74,0.2749,0.1955,0.2774,-0.7544,-0.753,-969.96,-907.02,-62.94,100,100.77,94.87,89.81,16546,4320,-31708,1.5,1084.3,5.97
2018-02-23,24788,24889,24487,24788,1912051,0.2568,0.3039,-35.98,-66.06,18.33,26,0.2614,0.1833,0.26,-0.7544,-0.7537,-931.76,-911.97,-19.79,99.84,101.02,95.29,90.08,-2718,14867,-11383,1.47,1079,1.26
2018-02-26,24989,24989,24588,24688,1513496,0.2113,0.2854,-22.32,-57.31,18.77,24.25,0.2435,0.1877,0.2425,-0.7233,-0.7385,-899.18,-909.41,10.23,99.6,100.9,95.35,89.98,-25176,21666,2593,1.49,1073.4,3.43
2018-02-27,24889,26294,24889,26294,6337186,0.4493,0.3181,118.76,-22.1,33.57,18.51,0.2496,0.3357,0.1851,-0.1943,-0.4664,-735.3,-874.59,139.29,104.72,106.33,101.91,96.01,-301343,196160,135567,1.5,1071.3,1.11
2018-02-28,26093,26595,25491,25692,4271607,0.4559,0.3457,130.29,8.38,32.57,15.58,0.2634,0.3257,0.1558,-0.3609,-0.4137,-646.55,-828.98,182.43,101.75,103.06,100,94,108601,33950,-141132,1.51,1082.8,19.79
2018-03-02,25391,25792,24989,25591,2363461,0.5166,0.3799,82.22,23.15,28.76,21.08,0.2488,0.2876,0.2108,-0.3126,-0.3631,-577.7,-778.73,201.03,100.71,101.96,100.04,93.74,13794,-7970,4199,1.5,1080.3,6.91
2018-03-05,25591,25692,24688,24688,2078651,0.4493,0.3938,31.08,24.73,24.6,22.37,0.2219,0.246,0.2237,-0.5937,-0.4784,-589.21,-740.82,151.61,97.23,98.32,97.16,90.62,30347,10480,-39819,1.46,1082,9.2
2018-03-06,25290,26896,25290,26595,5818463,0.7042,0.4558,164.87,52.76,32.63,16.36,0.2366,0.3263,0.1636,-0.0857,-0.282,-439.39,-680.54,241.15,103.19,105.2,105.03,97.7,-235377,39230,158756,1.47,1076.1,3.63
2018-03-07,26695,26796,25892,25993,2973804,0.6494,0.4946,127.12,67.63,28.96,14.52,0.2493,0.2896,0.1452,-0.2903,-0.2862,-365.02,-617.43,252.41,101.09,102.29,103.23,95.62,77,34959,-33967,1.48,1069.1,7.23
2018-03-08,25993,26495,25792,26495,2487325,0.6625,0.5281,108.15,75.74,26.3,14.49,0.2547,0.263,0.1449,-0.1332,-0.2097,-262.55,-546.46,283.9,102.41,103.65,105.33,97.54,-85687,48255,23151,1.51,1070.2,8.6
2018-03-09,26695,27197,26294,26896,3754882,0.6493,0.5524,138.19,88.23,32.46,12.76,0.2788,0.3246,0.1276,-0.1071,-0.1584,-147.29,-466.62,319.33,102.92,104.36,106.79,99.03,-91412,84201,27551,1.49,1069.8,2.43
2018-03-12,27297,27398,26996,27097,1915160,0.6447,0.5709,141.46,98.87,33,11.85,0.3045,0.33,0.1185,-0.1,-0.1292,-39.27,-381.15,341.88,101.81,104.21,107.23,99.82,-91818,60088,35388,1.5,1065.2,2.21
2018-03-13,27197,28301,27097,28201,6576778,0.7059,0.5979,170.1,113.12,39.92,9.9,0.3443,0.3992,0.099,-0.0262,-0.0777,133.88,-278.15,412.02,104.69,107.01,110.98,103.88,-473362,322833,150417,1.5,1067.5,2.81
2018-03-14,28000,28100,27297,27498,3506197,0.6404,0.6064,126.07,115.71,34.93,8.66,0.3787,0.3493,0.0866,-0.2105,-0.1441,211.93,-180.13,392.06,100.96,103.87,107.41,101.34,-92695,14125,5239,1.5,1064.6,4.48
2018-03-15,27599,28401,27498,28401,4737280,0.6875,0.6226,138.18,120.2,34.73,7.57,0.4138,0.3473,0.0757,0,-0.0721,342.69,-75.57,418.26,102.83,106.19,109.92,104.66,-291645,66644,241067,1.5,1065.4,3
2018-03-16,28401,28702,27900,28301,5105256,0.6804,0.6342,124.27,121.02,35.05,6.71,0.4492,0.3505,0.0671,-0.0975,-0.0848,433.27,26.2,407.07,101.44,104.75,108.61,104.33,-73133,-36487,169978,1.5,1066.2,15.4
2018-03-19,28100,28201,27297,27599,3039532,0.6408,0.6355,70.23,110.86,30.09,14.26,0.4368,0.3009,0.1426,-0.2748,-0.1798,443.29,109.62,333.67,98.57,101.07,105.31,101.8,-96105,25695,71582,1.49,1071.6,5.01
2018-03-20,27197,28100,27097,27900,2772254,0.5889,0.6262,60.62,100.81,25.86,15.06,0.4138,0.2586,0.1506,-0.1998,-0.1898,470.1,181.72,288.39,99.86,101.68,105.85,102.86,-144633,-5757,133640,1.49,1068.6,3.5
2018-03-21,27900,28100,27599,27699,2076310,0.6163,0.6242,59.62,92.57,23.93,13.93,0.3938,0.2393,0.1393,-0.2499,-0.2198,469.72,239.32,230.4,99,100.33,104.49,102.08,30917,-57301,62288,1.48,1072.3,10.79
2018-03-22,27498,27900,27197,27699,2827914,0.6236,0.6241,37.4,81.54,21.34,18.61,0.3504,0.2134,0.1861,-0.2499,-0.2349,464.07,284.27,179.8,99.49,99.89,103.96,102.03,-62967,-59172,109392,1.5,1072.7,8.26
2018-03-23,27097,27297,25993,26193,6145810,0.5824,0.6157,-81.88,48.85,16.38,30.68,0.3442,0.1638,0.3068,-0.7353,-0.4851,334.21,294.25,39.96,95.53,94.7,98.04,96.46,188745,-280151,128783,1.51,1082.2,11.21
2018-03-26,25993,26595,25391,26294,4796711,0.4795,0.5885,-119.95,15.09,13.78,33.75,0.3544,0.1378,0.3375,-0.7273,-0.6062,236.72,282.75,-46.03,96.82,95.34,98.15,96.82,28756,-44518,10291,1.51,1081.1,2.5
2018-03-27,26996,26996,26294,26394,2249427,0.5294,0.5767,-77.8,-3.49,17.97,30.49,0.3416,0.1797,0.3049,-0.6971,-0.6516,165.62,259.32,-93.7,98.28,96.34,98.21,97.12,35580,-41882,10532,1.47,1070.3,2.6
2018-03-28,25892,26193,25692,25892,2305584,0.4558,0.5525,-137.08,-30.2,16.16,36.04,0.3468,0.1616,0.3604,-0.8487,-0.7502,67.98,221.05,-153.07,97.73,95.06,96.41,95.39,63693,-92247,30339,1.48,1070.8,13.8
2018-03-29,25993,26294,25391,25993,2179812,0.4308,0.5282,-120.26,-48.22,14.07,35.69,0.3585,0.1407,0.3569,-0.8182,-0.7842,-1.24,176.6,-177.83,99.39,96.28,96.73,95.86,33371,-76219,41732,1.5,1065.9,13.46
2018-03-30,26394,26796,26093,26495,2231297,0.4559,0.5137,-58.77,-50.33,19.76,31.5,0.3412,0.1976,0.315,-0.6666,-0.7254,-15.41,138.2,-153.6,101.07,98.8,98.44,97.88,-83690,14092,66499,1.55,1063.5,6.31
2018-04-02,26595,26796,25792,25892,2264328,0.3175,0.4745,-72.23,-54.71,16.9,31.28,0.3355,0.169,0.3128,-0.8487,-0.787,-74.43,95.67,-170.1,99.08,97.17,95.98,95.89,70853,-76489,9986,1.55,1056.6,10.51
2018-04-03,25491,26193,25391,25792,2409366,0.3509,0.4498,-88.92,-61.55,14.91,33.48,0.342,0.1491,0.3348,-0.8789,-0.833,-127.81,50.97,-178.78,99.15,97.57,95.75,95.85,157636,-173008,12803,1.55,1054.2,10.38
2018-04-04,25892,25892,24788,24788,3637604,0.1898,0.3978,-126.4,-74.52,12.56,36.81,0.3619,0.1256,0.3681,-1,-0.9165,-248.26,-8.87,-239.39,96.11,94.82,92.23,92.49,296947,-209084,-86203,1.49,1059.8,15.14
2018-04-05,25090,25290,24889,24989,1490474,0.2205,0.3623,-127.67,-85.15,11.6,34,0.3791,0.116,0.34,-0.9411,-0.9288,-323.77,-71.85,-251.92,97.65,96.59,93.24,93.65,29062,-62960,28691,1.46,1059.7,8.13
2018-04-06,25090,25190,24487,24588,1877580,0.2323,0.3363,-135.43,-95.21,10.32,36.55,0.4032,0.1032,0.3655,-0.972,-0.9504,-411.23,-139.73,-271.5,97.53,95.63,92.14,92.55,49985,-28353,-20715,1.44,1069.6,15.43
2018-04-09,24387,24588,24086,24387,2727241,0.182,0.3054,-150.74,-106.31,9.47,40.14,0.4319,0.0947,0.4014,-0.925,-0.9377,-491.1,-210,-281.1,97.91,95.56,91.85,92.12,51157,-60427,6722,1.48,1067.1,13.58
2018-04-10,24387,24788,24387,24588,1606969,0.2184,0.288,-111.51,-107.35,12.34,37.29,0.4413,0.1234,0.3729,-0.8684,-0.903,-532.04,-274.41,-257.63,99.68,97.03,93.25,93.09,21371,14562,-35808,1.52,1066.4,22.72
2018-04-11,24889,25090,24287,24387,1890135,0.2107,0.2725,-93.21,-104.53,15.9,32.03,0.4274,0.159,0.3203,-0.9063,-0.9047,-574.1,-334.35,-239.75,99.18,96.81,93.03,92.55,99892,-236,-101029,1.48,1066.3,4.12
2018-04-12,24487,24588,24086,24086,1830579,0.2669,0.2714,-105.82,-104.78,14.43,32.77,0.4222,0.1443,0.3277,-1,-0.9523,-624.51,-392.38,-232.13,98.68,96.35,92.65,91.7,98535,-111151,12175,1.49,1069.5,9.03
2018-04-13,24186,24487,23986,24186,1834241,0.2667,0.2705,-94.5,-102.73,13.05,31.54,0.4212,0.1305,0.3154,-0.9336,-0.9429,-648.91,-443.69,-205.23,99.42,97.65,93.77,92.31,93016,-62916,-31226,1.47,1069.5,13.02
2018-04-16,24186,24186,23383,23484,4060691,0.2158,0.2595,-128.49,-107.88,11.08,38.11,0.4383,0.1108,0.3811,-0.9704,-0.9567,-716.64,-498.28,-218.36,97.26,95.75,91.78,89.83,341321,-173414,-161411,1.47,1074,11.12
2018-04-17,23584,24086,23584,23684,1990344,0.2709,0.2618,-103.89,-107.08,9.8,33.71,0.4532,0.098,0.3371,-0.9118,-0.9342,-745.58,-547.74,-197.84,98.83,97.4,93.33,90.8,65828,-24006,-48547,1.47,1067,14.55
2018-04-18,24086,24387,23785,23986,2470272,0.3001,0.2695,-71.63,-99.99,14.24,29.17,0.4386,0.1424,0.2917,-0.8233,-0.8788,-735.66,-585.32,-150.34,100.42,98.97,95.22,92.17,60271,-40591,-52100,1.46,1068.7,13.97
2018-04-19,23885,23885,23283,23383,3232906,0.1961,0.2548,-119.26,-103.85,12.33,34.85,0.4438,0.1233,0.3485,-0.9715,-0.9252,-767.62,-621.78,-145.83,98.48,97.12,93.63,90.08,217672,-129464,-106556,1.48,1061.5,13.29
2018-04-20,23383,23584,22781,23082,3240648,0.2084,0.2455,-147.38,-112.55,10.47,39.02,0.4615,0.1047,0.3902,-0.9118,-0.9185,-807.91,-659.01,-148.9,98.12,96.48,93,89.16,135864,-60382,-15345,1.47,1067.3,16.45
2018-04-23,22982,22982,22279,22279,3335940,0.1819,0.2328,-186.67,-127.38,8.92,42.49,0.487,0.0892,0.4249,-1,-0.9592,-894.33,-706.07,-188.26,95.69,93.95,90.5,86.33,83278,11741,-92695,1.48,1069,4.98
2018-04-24,22480,23183,22279,23082,2361393,0.3397,0.2542,-122.06,-126.31,11.07,35.64,0.4922,0.1107,0.3564,-0.7333,-0.8463,-887.79,-742.42,-145.38,99.65,97.95,94.4,89.67,-70155,30025,36268,1.48,1076.8,8.53
2018-04-25,23183,23885,22781,23183,3024153,0.327,0.2687,-63.32,-113.71,20.79,29.04,0.4487,0.2079,0.2904,-0.6895,-0.7679,-864.5,-766.83,-97.66,100.79,98.89,95.34,90.35,40309,14524,-58349,1.49,1080.6,12.92
2018-04-26,23383,23584,22781,22882,1827057,0.3334,0.2817,-75.27,-106.02,18,25.14,0.4109,0.18,0.2514,-0.7855,-0.7767,-860.4,-785.55,-74.86,99.91,98.11,94.71,89.47,87090,-50800,-33667,1.49,1080.9,11.05
2018-04-27,23082,23183,22480,22781,2006416,0.34,0.2933,-91.86,-103.19,15.84,27.25,0.3914,0.1584,0.2725,-0.8214,-0.799,-855.45,-799.53,-55.92,99.74,98.27,95.02,89.37,38128,-36553,-4422,1.47,1076.6,11.43
2018-04-30,22781,22882,22079,22279,3082104,0.283,0.2913,-120.2,-106.59,13.69,30.34,0.3897,0.1369,0.3034,-0.9336,-0.8663,-881.86,-815.99,-65.87,97.54,96.6,93.63,87.73,126638,-162293,34497,1.51,1068,9.39
2018-05-02,22179,22982,21978,22982,2624745,0.3794,0.3089,-83.22,-101.92,11.44,27.01,0.3917,0.1144,0.2701,-0.6153,-0.7408,-836.43,-820.08,-16.35,100.7,99.96,97.16,90.83,-115637,35093,79485,1.5,1076.1,6.74
2018-05-03,22982,23383,22681,22781,1746392,0.386,0.3243,-37.48,-89.03,16.78,23.85,0.3627,0.1678,0.2385,-0.68,-0.7104,-807.33,-817.53,10.2,100.18,99.6,96.72,90.39,39150,31153,-68162,1.49,1076.3,5.28
2018-05-04,22681,22781,22380,22480,1252222,0.356,0.3306,-87.07,-88.64,15.58,27.52,0.3512,0.1558,0.2752,-0.7916,-0.751,-799.35,-813.89,14.55,99.2,98.68,95.95,89.46,5015,-21119,15267,1.49,1077.2,11.39
2018-05-08,22480,22681,22079,22480,1652500,0.4039,0.3453,-95.8,-90.07,13.86,30,0.3535,0.1386,0.3,-0.7916,-0.7713,-783.98,-807.91,23.93,99.47,98.94,96.39,89.69,-30390,46815,-15575,1.49,1076.5,12.15
2018-05-09,22279,22681,22179,22681,1655639,0.404,0.357,-71.98,-86.45,12.53,27.12,0.3554,0.1253,0.2712,-0.7082,-0.7397,-746.98,-795.73,48.75,100,99.65,97.6,90.65,-23822,42221,-16246,1.48,1080.9,14.33
2018-05-10,22681,23684,22279,23484,4186623,0.4561,0.3769,68.82,-55.4,26.46,20.7,0.3243,0.2646,0.207,-0.2103,-0.475,-645.42,-765.66,120.25,103.09,102.99,101.3,93.98,-170754,113398,57629,1.49,1073.1,6.77
2018-05-11,23584,23684,23283,23484,1831068,0.5099,0.4035,146.47,-15.03,24.54,19.21,0.2973,0.2454,0.1921,-0.2103,-0.3426,-558.49,-724.23,165.74,102.45,102.86,101.5,94,33829,21931,-62741,1.49,1069.3,8.55
2018-05-14,22982,23283,22279,22681,3276036,0.4643,0.4156,-16.39,-15.3,19.63,32.05,0.2897,0.1963,0.3205,-0.6314,-0.487,-548.07,-689,140.92,98.78,99.43,98.33,90.84,143412,-71613,-79978,1.49,1068,12.28
2018-05-15,22480,23082,22480,22982,1598938,0.5686,0.4462,2.49,-11.74,17.59,28.73,0.2832,0.1759,0.2873,-0.4735,-0.4803,-509.66,-653.13,143.47,99.65,100.66,99.89,92.1,-95282,87021,1538,1.5,1073.8,6.86
2018-05-16,22982,23484,22781,23484,2321776,0.5417,0.4653,89.57,8.52,22.44,25.22,0.2532,0.2244,0.2522,-0.2103,-0.3453,-433.71,-609.25,175.54,101.12,102.32,102.07,94.18,-129761,130788,-4632,1.49,1077.6,8.18
2018-05-17,23584,23785,23283,23383,1684416,0.5207,0.4764,133.34,33.48,25.88,22.91,0.2275,0.2588,0.2291,-0.2225,-0.2839,-377.32,-562.86,185.54,100.78,101.7,101.7,93.87,-42970,121294,-74365,1.49,1081.2,14.66
2018-05-18,23785,23885,22581,22781,4082044,0.4901,0.4792,44.46,35.68,20.3,29.57,0.222,0.203,0.2957,-0.5789,-0.4314,-376.86,-525.66,148.8,98.78,99.08,99.34,91.57,303352,-234539,-69249,1.49,1077.6,22.96
2018-05-21,22781,22982,22581,22781,880634,0.5,0.4833,-21.52,24.24,18.86,27.47,0.2172,0.1886,0.2747,-0.5789,-0.5052,-372.2,-494.97,122.76,98.7,98.95,99.47,91.71,-14223,-3359,18260,1.49,1085.4,13.27
2018-05-23,22681,22982,22581,22581,1422977,0.532,0.4931,-43.57,10.68,17.43,25.39,0.213,0.1743,0.2539,-0.6838,-0.5945,-380.27,-472.03,91.76,98.17,98.04,98.71,91.04,72795,-62375,-13760,1.5,1080.7,12.3
2018-05-24,22480,22882,22480,22681,1036942,0.4634,0.4871,-52.4,-1.94,16.03,25.37,0.2147,0.1603,0.2537,-0.6667,-0.6306,-374.28,-452.48,78.2,99.3,98.48,99.06,91.57,-8023,16883,-10003,1.51,1079.6,11.33
2018-05-25,22480,22882,22380,22480,1281237,0.4634,0.4824,-66.96,-14.94,14.36,24.8,0.2216,0.1436,0.248,-0.778,-0.7043,-381.35,-438.25,56.9,99.2,98.03,98.31,90.9,16662,-14557,-354,1.51,1078,16.88
2018-05-28,22279,22380,21677,21677,3385023,0.413,0.4685,-186.06,-49.16,12.05,34.91,0.257,0.1205,0.3491,-1,-0.8521,-446.61,-439.92,-6.68,96.6,95.28,95.11,87.92,131601,-76823,-57426,1.51,1074.2,14.93
2018-05-29,21677,22079,21577,21677,1588466,0.413,0.4574,-182.38,-75.81,10.79,33.35,0.2908,0.1079,0.3335,-0.9567,-0.9044,-492.64,-450.47,-42.18,97.56,95.7,95.36,88.16,-1284,-28057,32593,1.49,1076.8,11.53
2018-05-30,21477,21577,20774,20874,2992103,0.3269,0.4313,-221.35,-104.92,8.88,43.22,0.3399,0.0888,0.4322,-0.9679,-0.9361,-587.16,-477.81,-109.35,95.41,93.02,92.22,85.17,29283,-6468,-19003,1.51,1080.9,18.65
2018-05-31,20975,21276,20674,20774,2343523,0.2,0.385,-170.5,-118.03,7.81,40.02,0.3844,0.0781,0.4002,-0.9689,-0.9525,-662.49,-514.74,-147.75,96.64,93.71,92.08,84.99,-3122,-47285,50880,1.53,1077.7,15.82
2018-06-01,20774,21477,20774,20975,2251997,0.234,0.3548,-118.88,-118.2,10.71,34.44,0.4032,0.1071,0.3444,-0.9063,-0.9294,-697.93,-551.38,-146.55,98.96,95.65,93.39,86.14,-37775,-17020,54993,1.5,1075,7.37
2018-06-04,20874,21778,20874,21677,2155146,0.3912,0.3621,-70.99,-108.76,14.58,28.54,0.3927,0.1458,0.2854,-0.6876,-0.8085,-661.74,-573.45,-88.29,102.27,99.36,96.75,89.29,-25755,-51381,77028,1.48,1071.9,27.22
2018-06-05,21677,22480,21477,22380,2380699,0.44,0.3777,-8.46,-88.7,24.55,23.4,0.3435,0.2455,0.234,-0.4687,-0.6386,-569.76,-572.71,2.95,104.89,102.77,99.91,92.44,-148191,69888,76459,1.48,1070.7,9.59
2018-06-07,22480,22781,21878,22380,1769031,0.3778,0.3777,20.47,-66.87,25.93,19.72,0.3158,0.2593,0.1972,-0.4687,-0.5537,-491.21,-556.41,65.2,103.43,102.86,99.93,92.73,-24769,3387,22405,1.45,1069,15.52
2018-06-08,22480,22781,22179,22681,1959162,0.4256,0.3873,51.89,-43.11,23.13,17.59,0.2919,0.2313,0.1759,-0.375,-0.4643,-400.06,-525.14,125.08,103.01,104.24,101.28,94.27,-122216,6568,85889,1.49,1075.9,18.53
2018-06-11,22681,22982,22480,22882,1251385,0.5117,0.4122,82.46,-18,24.72,15.93,0.2818,0.2472,0.1593,-0.0433,-0.2538,-308.05,-481.72,173.68,102.15,104.97,102.31,95.45,-46938,4500,28419,1.47,1075.2,20.17
2018-06-12,22882,22982,22681,22882,899103,0.5117,0.4321,88.88,3.38,23.21,14.96,0.2731,0.2321,0.1496,-0.0433,-0.1486,-232.45,-431.87,199.42,101.06,104.4,102.45,95.76,-60530,24500,37310,1.47,1077.2,14.92
2018-06-14,22882,22882,22480,22480,1245570,0.4888,0.4434,64.02,15.51,21.21,17.98,0.2477,0.2121,0.1798,-0.2175,-0.183,-202.64,-386.02,183.38,99.2,102.19,100.7,94.47,-13241,-8374,18573,1.49,1083.1,22.47
2018-06-15,22480,22480,21878,21978,1676115,0.4285,0.4404,12.38,14.88,18.46,28.6,0.2434,0.1846,0.286,-0.435,-0.309,-217.02,-352.22,135.2,97.33,99.41,98.67,92.77,23300,-10463,-14860,1.49,1097.7,23.73
2018-06-18,21878,22079,21276,21577,2022269,0.4118,0.4347,-37.02,4.5,15.39,36.31,0.2649,0.1539,0.3631,-0.6088,-0.4589,-257.8,-333.34,75.53,96.5,97.24,97.29,91.46,-37741,7172,31339,1.49,1104.8,17.71
2018-06-19,21477,22179,21175,21376,1249850,0.4667,0.4411,-40.6,-4.52,12.42,31.23,0.287,0.1242,0.3123,-0.6958,-0.5774,-302.85,-327.24,24.39,96.91,96.16,96.82,91.03,-29286,-10614,34503,1.47,1109.1,11.15
2018-06-20,21276,21878,21276,21677,1446238,0.5,0.4529,-34.45,-10.51,10.95,27.55,0.3062,0.1095,0.2755,-0.5654,-0.5714,-310.68,-323.93,13.25,99.36,97.52,98.43,92.71,-23033,-28193,46269,1.48,1105.1,18.88
2018-06-21,21577,21878,21276,21477,861100,0.5715,0.4766,-48.95,-18.19,9.64,24.24,0.3229,0.0964,0.2424,-0.6521,-0.6117,-329.23,-324.99,-4.24,99.35,97.01,97.81,92.26,-8088,4112,3549,1.47,1112.8,14.3
2018-06-22,21376,22982,21376,22882,3246397,0.6909,0.5195,50.29,-4.5,25.57,17.71,0.304,0.2557,0.1771,-0.0453,-0.3285,-227.93,-305.58,77.64,104.97,103.12,104.14,98.53,-95160,12871,85832,1.49,1107.4,14.33
2018-06-25,22882,22982,22480,22882,1723659,0.6793,0.5514,90.78,14.56,23.3,16.14,0.2877,0.233,0.1614,-0.0474,-0.188,-145.97,-273.66,127.69,103.73,103.03,104.09,98.77,328,-6377,6898,1.49,1117.2,13.57
2018-06-26,22581,22681,22279,22480,1247000,0.58,0.5572,38.53,19.35,20.75,18.02,0.2588,0.2075,0.1802,-0.2778,-0.2329,-112.16,-241.36,129.2,100.9,101.4,102.26,97.31,26982,27493,-55317,1.46,1114.8,7.72
2018-06-27,22581,22781,22079,22279,1550288,0.4888,0.5435,19.31,19.34,18.1,19.36,0.2288,0.181,0.1936,-0.389,-0.311,-100.43,-213.17,112.74,99.46,100.77,101.21,96.7,32137,15723,-48871,1.49,1117.6,10.54
2018-06-28,22079,22581,21878,22380,1102570,0.5,0.5348,3.62,16.2,15.76,20.55,0.2158,0.1576,0.2055,-0.3331,-0.3221,-82.03,-186.94,104.91,99.11,101.27,101.5,97.39,-16974,26055,-5405,1.53,1124.2,10.42
2018-06-29,22681,23183,22480,22982,2887255,0.5306,0.5339,95.7,32.1,24.36,17.57,0.2087,0.2436,0.1757,-0.1001,-0.2111,-18.66,-153.29,134.62,101.69,103.53,103.74,100.26,-109295,165676,-56501,1.55,1114.5,16.11
2018-07-02,23183,23383,22380,22380,2071009,0.4528,0.5177,70.4,39.76,23.6,14.53,0.2126,0.236,0.1453,-0.4543,-0.3327,-16.83,-126,109.17,99.47,100.45,100.66,97.89,-25091,75326,-49336,1.52,1120,9.71
2018-07-03,22781,23082,22581,22882,1569290,0.5,0.5142,91.97,50.2,20.7,12.74,0.216,0.207,0.1274,-0.2269,-0.2798,24.85,-95.83,120.68,101.33,102.01,102.47,100.3,-73937,82779,-8762,1.47,1118.7,11.2
2018-07-04,22982,23684,22882,23484,4215593,0.5834,0.528,148.27,69.81,28.27,10.97,0.2459,0.2827,0.1097,-0.0797,-0.1797,105.25,-55.61,160.86,102.9,103.86,104.75,103.03,-102239,102046,560,1.43,1114.5,8.47
2018-07-05,23484,23785,23183,23383,1734969,0.625,0.5474,135.54,82.96,27.03,9.79,0.2756,0.2703,0.0979,-0.154,-0.1669,158.97,-12.69,171.67,101.57,102.55,104.06,102.71,14577,-11066,-13803,1.46,1118.6,11.99
2018-07-06,23383,23484,22681,22982,1908539,0.625,0.5629,71.93,80.75,23.19,17.28,0.2583,0.2319,0.1728,-0.3077,-0.2373,167.27,23.3,143.97,99.83,100.75,102.14,101.07,28283,34988,-62108,1.42,1115.9,10.88
2018-07-09,22982,23584,22982,23584,1963421,0.6833,0.587,105.57,85.72,22.47,15.39,0.2488,0.2247,0.1539,-0.0801,-0.1587,219.89,62.62,157.27,101.38,103.07,104.61,103.78,-118169,30234,89029,1.48,1112.2,13.21
2018-07-10,23584,23684,23283,23484,1107617,0.6552,0.6006,110.84,90.74,22.66,14.2,0.2463,0.2266,0.142,-0.12,-0.1393,250.63,100.22,150.41,100.43,102.18,104.02,103.42,-11620,38397,-27041,1.5,1116,16.08
2018-07-11,23283,23484,23082,23383,1247075,0.6666,0.6138,73.66,87.32,20.8,17.14,0.2263,0.208,0.1714,-0.1669,-0.1531,263.8,132.93,130.86,100.08,101.26,103.46,103.05,8768,4623,-21275,1.48,1120,18.41
