일자,시가,고가,저가,종가,Close5ma,Close10ma,Close20ma,Close60ma,거래량,RSI,CCI,ADX,WilliamsR,UpDI,DownDI,Net Institutional Buying,외국인 순매수
2019-04-19,"45,750","46,000","45,250","45,300",97.52,97.35,98.25,99.56,"8,479,710",52.21%,-179.47,26.57%,-97.87%,17.37,32,"288,155","-2,418,583"
2019-04-18,"47,200","47,250","45,500","45,600",97.52,97.67,98.77,100.31,"12,808,747",58.26%,-65.39,26.10%,-72.73%,19.53,31.84,"196,678","-2,662,612"
2019-04-17,"47,300","47,600","47,000","47,050",100.34,100.48,101.88,103.63,"5,513,658",74.44%,96.26,26.43%,-16.18%,26.09,13.76,"9,754","101,830"
2019-04-16,"47,400","47,400","46,800","47,250",100.92,101,102.64,104.26,"7,730,881",69.79%,88.83,25.73%,-8.96%,25.28,15.28,"-1,007,523","1,601,847"
2019-04-15,"47,150","47,500","47,000","47,050",100.75,100.9,102.58,104.04,"8,733,019",69.15%,97.78,25.90%,-14.93%,27.97,13.36,"-555,950","1,789,968"
2019-04-12,"46,050","46,900","46,000","46,850",100.49,100.9,102.52,103.83,"7,668,936",64.21%,56.09,24.44%,-20.90%,20.84,14.84,"-1,161,347","1,950,019"
2019-04-11,"46,700","46,800","46,150","46,250",99.21,100.09,101.5,102.76,"13,697,399",47.12%,47.65,25.62%,-38.81%,24.04,14.56,"-2,254,821","1,775,498"
2019-04-10,"46,400","46,700","46,050","46,700",99.87,101.37,102.76,103.98,"11,883,995",57.80%,52.83,25.78%,-25.37%,24.96,16.11,"1,104,954","-741,483"
2019-04-09,"46,700","46,950","46,200","46,650",99.81,101.56,102.97,104.13,"6,878,761",68.06%,71.76,26.43%,-25.71%,27.48,15.4,"-728,589","1,249,050"
2019-04-08,"47,250","47,250","46,150","46,650",100.19,101.87,103.2,104.41,"8,507,909",68.71%,91.42,26.17%,-20.22%,30.58,17.14,"-1,100,553","1,575,248"
2019-04-05,"46,950","47,550","46,600","46,850",101.32,102.56,103.99,105.19,"8,546,339",71.43%,136.86,25.86%,-15.73%,35.7,13.16,"604,594","925,325"
2019-04-04,"46,150","47,100","46,150","46,950",102.51,102.85,104.57,105.74,"12,650,168",67.74%,138.7,22.74%,-3.75%,34.03,15.04,"1,237,927","2,244,634"
2019-04-03,"46,750","46,750","45,800","46,600",102.69,102.33,104.08,105.32,"12,436,570",67.74%,129.16,20.28%,-10.26%,33.63,17.18,"1,261,509","1,583,918"
2019-04-02,"45,550","46,100","45,350","45,750",101.37,101.03,102.48,103.75,"9,480,688",63.77%,88.78,18.42%,-32.05%,28.98,19.72,"-1,299,833","3,070,694"
2019-04-01,"45,200","45,450","44,850","45,050",100.04,99.89,101.08,102.44,"7,362,129",52.86%,42.8,18.33%,-50.00%,23.84,22.8,"383,701","213,685"
2019-03-29,"44,500","44,900","44,200","44,650",98.96,99.3,100.2,101.77,"11,491,713",56.58%,-5.16,20.81%,-60.26%,18.68,25.42,"325,024","-999,371"
2019-03-28,"44,950","45,200","44,300","44,850",98.57,99.84,100.6,102.48,"6,821,306",56.95%,18.66,21.66%,-55.13%,20.46,26.48,"-864,538","1,055,691"
2019-03-27,"44,750","45,600","44,250","45,350",99.23,101.18,101.51,103.88,"9,568,081",55.84%,49.2,23.02%,-42.31%,23.36,30.24,"1,031,230","-529,914"
2019-03-26,"45,500","45,700","44,900","45,250",99.58,101.3,101.12,103.91,"9,729,811",57.76%,78.6,24.59%,-44.87%,27.74,26.88,"-1,332,399","1,145,230"
2019-03-25,"45,300","45,650","44,800","45,500",100.73,102,101.44,104.75,"8,699,728",57.76%,100,28.13%,-38.46%,30.03,29.74,"-1,029,563","266,326"
2019-03-22,"46,850","47,000","46,250","46,550",103.88,104.78,103.59,107.45,"12,535,911",61.18%,283.33,32.38%,-11.54%,37.62,16.3,"-1,345,620","2,452,652"
2019-03-21,"44,600","46,250","44,050","45,850",103.41,103.85,101.99,106.13,"21,138,016",55.24%,191.15,31.28%,-12.70%,32.98,19.05,"880,396","4,247,614"
2019-03-20,"43,800","44,200","43,100","44,050",100.25,100.09,97.87,102.24,"9,846,242",30.71%,-74.67,31.98%,-72.06%,9.66,26.42,"671,932","-1,068,162"
2019-03-19,"43,750","43,900","43,550","43,900",100,99.76,97.33,102.09,"7,609,563",29.20%,-72.45,29.75%,-87.01%,11.61,23.5,"-622,476","521,480"
2019-03-18,"43,950","44,150","43,450","43,700",99.21,99.23,96.64,101.82,"8,188,876",24.83%,-74.2,29.11%,-92.59%,12.29,24.89,"1,360,557","-2,879,808"
2019-03-15,"43,800","44,250","43,700","44,200",100.36,100.1,97.5,103.13,"16,814,163",28.78%,-58.33,28.37%,-80.72%,13.8,23.85,"3,770,225","-3,490,145"
2019-03-14,"43,700","44,300","43,550","43,850",99.75,99.11,96.37,102.46,"18,039,161",27.21%,-73.77,28.63%,-89.16%,14.97,25.87,"149,635","-1,446,083"
2019-03-13,"44,250","44,450","43,700","43,850",99.48,98.46,96.13,102.61,"8,108,343",27.74%,-77.1,28.93%,-89.16%,16.63,26.52,"-951,079","-183,313"
2019-03-12,"44,300","44,950","44,150","44,650",101.22,99.61,97.64,104.63,"11,431,977",40.71%,-55.14,29.86%,-69.88%,18.94,23.62,"1,578,922","1,233,258"
2019-03-11,"44,400","44,450","43,650","43,650",99.14,96.8,95.42,102.43,"10,717,408",29.60%,-102.06,32.76%,-93.98%,15.09,28.29,"1,050,428","-1,390,895"
2019-03-08,"44,450","44,800","43,800","43,800",98.94,96.38,95.63,102.91,"7,729,069",32.00%,-109.17,33.12%,-90.36%,16.87,29.41,"208,038","-718,335"
2019-03-07,"43,400","44,950","43,400","44,450",99.82,97.14,96.79,104.53,"11,049,749",28.37%,-124.45,34.04%,-74.70%,19.33,33.7,"120,965","13,465"
2019-03-06,"44,000","44,300","43,700","44,000",97.8,95.64,95.62,103.57,"10,202,544",36.08%,-178.25,35.11%,-92.21%,13.81,41.93,"-764,631","461,336"
2019-03-05,"44,600","45,100","44,150","44,250",97.17,95.78,95.93,104.19,"10,612,405",38.46%,-195.18,32.75%,-97.06%,15.04,38.98,"146,174","-1,112,224"
2019-03-04,"46,000","46,100","44,800","44,850",97.16,96.67,97.01,105.7,"12,926,539",49.09%,-142.82,30.96%,-93.10%,17.14,34.88,"1,011,756","-2,071,610"
2019-02-28,"46,400","46,500","45,100","45,100",96.74,96.96,97.48,106.36,"23,569,321",51.83%,-93.5,30.48%,-74.24%,20.54,37.22,"110,319","-1,942,540"
2019-02-27,"47,000","47,250","46,750","46,750",99.49,99.99,101.05,110.34,"8,045,211",53.46%,62.03,30.73%,-24.24%,26.27,19.71,"-12,701","98,838"
2019-02-26,"47,350","47,450","46,500","46,750",99.43,100.11,101.27,110.5,"7,985,547",52.47%,66.67,33.26%,-24.24%,28.34,21.27,"-1,218,213","587,922"
2019-02-25,"47,400","47,550","47,050","47,350",101.05,101.54,102.99,112.1,"7,484,716",57.79%,121.95,36.18%,-6.06%,32.58,15.78,"-49,711","1,397,151"
2019-02-22,"46,500","47,150","46,450","47,150",101.12,101.63,103.15,111.84,"6,895,772",54.84%,88.93,36.41%,-10.77%,29.11,16.94,"36,298","662,882"
2019-02-21,"46,500","47,200","46,200","46,950",101.16,101.71,103.28,111.58,"8,694,009",58.58%,82.77,37.95%,-16.92%,31.95,18.59,"-1,524,872","1,758,001"
2019-02-20,"46,750","47,100","46,500","46,900",100.82,101.77,103.65,111.67,"11,506,720",60.45%,96.27,39.72%,-18.46%,36.34,17.03,"-625,260","3,095,474"
2019-02-19,"45,850","46,150","45,450","45,950",99.07,99.83,102.07,109.59,"6,741,395",57.32%,-6.14,40.26%,-47.69%,29,19.73,"421,849","-618,035"
2019-02-18,"46,500","46,850","45,850","46,200",99.57,100.33,103.08,110.29,"8,183,728",66.32%,48.95,43.53%,-34.67%,31.85,16.42,"506,965","-511,641"
2019-02-15,"46,750","46,850","45,650","46,050",99.76,99.96,103.29,110.02,"10,554,643",69.19%,48.29,45.31%,-28.16%,35.94,18.53,"-842,805","-1,291,361"
2019-02-14,"46,600","47,500","46,150","47,500",103.46,103.23,107.14,113.57,"17,259,341",78.92%,110.53,47.36%,0.00%,45.26,16.32,"977,302","3,046,117"
2019-02-13,"46,400","46,700","46,000","46,200",101.2,100.94,105.09,110.61,"11,299,738",70.18%,77.88,47.41%,-15.65%,42.51,19.52,"591,933","186,403"
2019-02-12,"44,650","46,250","44,650","46,050",100.81,100.93,105.43,110.33,"13,184,367",71.19%,51.29,49.01%,-18.26%,40.41,21.41,"-343,372","1,882,289"
2019-02-11,"44,500","45,000","44,250","45,000",98.47,99.28,103.77,107.85,"11,125,044",68.71%,16.63,51.82%,-36.52%,31.48,26.48,"-46,886","466,222"
2019-02-08,"45,700","45,700","44,650","44,800",97.43,99.5,103.96,107.4,"12,689,196",69.82%,35.28,58.46%,-40.00%,34.83,23.62,"680,004","-1,354,012"
2019-02-07,"46,800","47,100","46,200","46,200",100.17,103.22,108.04,110.79,"15,872,001",84.46%,96.19,64.51%,-14.06%,43.03,5.64,"-1,253,036","1,399,255"
2019-02-01,"46,650","46,950","46,250","46,350",101,104.36,109.35,111.25,"13,832,454",87.95%,113.13,62.61%,-9.72%,46.57,6.39,"-1,177,459","2,963,332"
2019-01-31,"46,650","47,050","46,150","46,150",101.27,104.86,110.03,110.88,"21,621,145",83.04%,135.91,60.57%,-12.50%,51.95,7.13,"-3,405,576","5,631,980"
2019-01-30,"44,800","46,400","44,800","46,400",103.23,106.45,111.77,111.59,"17,505,980",86.67%,148.18,58.22%,0.00%,49.38,8.04,"-572,520","4,182,885"
2019-01-29,"45,050","45,500","44,350","45,500",103.24,105.58,110.62,109.52,"16,215,017",85.54%,149.44,56.10%,0.00%,47.71,9.99,"-2,025,661","4,048,906"
2019-01-28,"45,000","45,500","44,600","45,050",103.8,105.61,110.44,108.58,"17,998,914",87.17%,171.03,54.67%,-6.25%,56.22,7.9,"-4,322,337","7,657,126"
2019-01-25,"44,300","44,750","43,750","44,750",104.22,106.16,110.62,107.98,"22,789,395",80.93%,162.61,51.49%,0.00%,52.49,8.98,"-1,966,229","8,811,341"
2019-01-24,"43,050","43,100","42,350","43,050",101.41,103.16,107.27,103.98,"14,747,623",80.11%,105.63,48.52%,-0.94%,39.53,11.6,"-2,295,297","4,866,532"
2019-01-23,"41,350","42,250","41,350","42,000",99.46,101.44,105.21,101.51,"11,071,079",76.19%,70.33,47.58%,-14.17%,32.17,13.86,"2,379,981","-2,143,556"
2019-01-22,"42,750","42,850","41,850","42,150",100.07,102.39,106.03,101.91,"9,964,356",68.09%,99.86,48.78%,-11.67%,37.33,7.17,"44,175","362,281"
2019-01-21,"42,700","42,750","41,900","42,750",102,104.88,108.02,103.41,"11,355,701",72.88%,125.3,45.85%,0.00%,42.32,8.48,"80,532","1,680,550"
2019-01-18,"42,000","42,400","41,950","42,300",102.25,104.81,107.37,102.33,"11,029,256",72.88%,136.43,42.65%,-1.80%,42.5,9.79,"39,044","1,427,568"
2019-01-17,"41,700","42,100","41,450","41,950",102.29,105.2,106.95,101.45,"11,736,903",70.93%,146.02,39.59%,-2.86%,40.64,10.55,"-834,704","3,115,876"
2019-01-16,"41,150","41,450","40,700","41,450",102.14,105.1,106.05,100.18,"8,491,595",65.50%,145.32,36.64%,0.00%,34.32,11.67,"-478,720","1,390,360"
2019-01-15,"40,050","41,100","39,850","41,100",102.21,104.93,105.49,99.23,"11,492,756",64.67%,147.75,34.70%,0.00%,32.85,13.06,"736,080","1,343,918"
2019-01-14,"40,450","40,700","39,850","40,050",101.11,102.88,102.94,96.58,"11,984,996",59.59%,146.6,33.41%,-16.88%,33.03,15.77,"-2,023,616","1,553,180"
2019-01-11,"40,350","40,550","39,950","40,500",102.92,104.52,104.05,97.51,"11,661,063",59.59%,215.07,33.10%,-1.35%,35.18,17.97,"-626,837","2,374,105"
2019-01-10,"40,000","40,150","39,600","39,800",102.74,103.28,102.28,95.7,"14,731,699",56.62%,203.56,33.22%,-10.61%,33.01,20.12,"-2,554,908","3,652,964"
2019-01-09,"38,650","39,600","38,300","39,600",103.39,103.03,101.71,95.07,"17,452,708",53.28%,127.84,34.60%,0.00%,27.5,21.77,"35,641","2,939,616"
2019-01-08,"38,000","39,200","37,950","38,100",99.92,99.37,97.69,91.31,"12,756,554",42.34%,-22.38,38.13%,-54.55%,27.7,27.02,"1,334,263","-1,257,688"
2019-01-07,"38,000","38,900","37,800","38,750",101.31,100.92,99.05,92.68,"12,748,997",39.50%,-19.25,43.81%,-43.28%,28.48,32.72,"-270,253","1,718,976"
2019-01-04,"37,450","37,600","36,850","37,450",98.17,97.45,95.4,89.34,"14,108,958",20.59%,-205.81,49.48%,-84.62%,12.04,41.51,"895,904","-1,518,341"
2019-01-03,"38,300","38,550","37,450","37,600",98.1,97.47,95.21,89.43,"12,471,493",24.27%,-142.87,48.63%,-95.45%,13.69,36.24,"-1,851,235","260,819"
2019-01-02,"39,400","39,400","38,550","38,750",100.47,100.05,97.43,91.91,"7,847,664",32.10%,-26.29,49.16%,-75.47%,17.23,23.7,"-545,197","1,283,805"
2018-12-28,"38,250","38,900","38,200","38,700",100.39,99.87,96.93,91.57,"9,900,267",26.32%,-63.45,54.29%,-77.36%,10.07,27.78,"-1,650,812","2,792,609"
2018-12-27,"38,700","38,800","38,100","38,250",99.25,98.38,95.27,90.26,"10,510,643",26.32%,-86.6,55.44%,-95.45%,9.48,31.67,"-3,775,972","1,669,720"
2018-12-26,"38,400","38,750","38,300","38,350",99.07,98.08,94.94,90.21,"12,707,675",22.32%,-88.6,55.68%,-92.42%,10.79,32.1,"1,166,026","921,891"
2018-12-24,"38,500","39,050","38,300","38,800",99.95,98.75,95.5,90.98,"9,729,530",21.37%,-80.15,56.60%,-80.82%,11.8,35.11,"1,094,387","1,460,739"
2018-12-21,"38,200","38,650","38,100","38,650",99.38,98.02,94.68,90.32,"14,947,080",16.18%,-110.01,57.66%,-88.54%,6.05,39.97,"2,993,918","-2,518,702"
2018-12-20,"38,600","39,100","38,500","38,650",99.23,97.45,94.25,90.01,"11,937,617",30.49%,-109.16,55.20%,-93.14%,6.63,36.81,"306,859","-593,282"
2018-12-19,"38,900","39,350","38,850","39,100",99.69,98.13,94.91,90.76,"9,942,037",27.62%,-97.4,53.00%,-85.96%,7.3,34.64,"988,607","-534,585"
2018-12-18,"38,300","39,200","38,300","38,900",98.51,97.06,94.08,90.05,"11,042,101",25.99%,-122.2,51.13%,-89.47%,5.53,37.35,"1,816,691","-1,342,333"
2018-12-17,"38,650","39,600","38,650","39,150",98.47,96.89,94.24,90.39,"11,532,968",27.59%,-118.18,47.58%,-90.65%,6.29,37.14,"1,399,712","685,091"
2018-12-14,"40,200","40,200","38,700","38,950",97.45,95.43,93.25,89.73,"19,671,783",29.61%,-125.99,43.97%,-95.28%,7.21,41.78,"-2,268,536","-165,654"
2018-12-13,"40,650","40,750","40,000","40,000",99.08,97.31,95.19,91.9,"26,254,646",35.19%,-90.46,39.88%,-100.00%,9,30.61,"-3,307,941","1,121,004"
2018-12-12,"40,250","40,700","40,150","40,450",99.95,97.66,95.78,92.79,"12,024,279",37.01%,-95.61,37.62%,-88.75%,10.09,31.9,"626,393","-1,411,565"
2018-12-11,"40,600","40,700","40,200","40,250",98.97,96.55,94.9,92.19,"10,638,766",38.22%,-121.01,35.42%,-93.75%,10.93,33.79,"-606,101","376,580"
2018-12-10,"40,450","40,650","40,000","40,200",97.93,95.78,94.31,91.9,"14,892,263",34.71%,-166.33,33.01%,-95.00%,11,36.16,"941,169","-2,821,211"
2018-12-07,"40,900","41,400","40,850","40,950",98.3,97.01,95.5,93.43,"11,433,083",34.30%,-142.98,29.87%,-85.92%,12.43,29.2,"-384,536","247,929"
2018-12-06,"40,600","41,100","40,450","40,500",96.8,95.62,94.09,92.27,"14,251,826",29.41%,-220.09,28.27%,-98.68%,9.92,32.71,"780,991","-5,221,529"
2018-12-05,"40,900","41,750","40,850","41,450",97.83,97.41,95.9,94.23,"12,631,983",32.05%,-170.45,24.40%,-84.62%,11.22,31.76,"1,769,825","-4,628,028"
2018-12-04,"42,650","42,900","41,900","42,150",98.69,98.91,97.23,95.63,"14,347,746",36.55%,-74.79,20.80%,-86.67%,13.16,23.29,"-1,776,934","-2,244,150"
2018-12-03,"42,750","43,400","42,400","43,250",100.84,101.34,99.59,97.93,"12,110,702",40.46%,-4.03,19.73%,-50.00%,15.58,20.76,"-1,025,629","3,368,126"
2018-11-30,"43,450","44,000","41,750","41,850",97.87,97.96,96.3,94.61,"19,775,519",21.37%,-58.95,20.57%,-96.67%,19.08,25.41,"-1,829,036","-1,728,720"
2018-11-29,"43,850","43,850","42,900","43,150",100.65,100.5,99.03,97.3,"8,473,511",39.45%,1.06,21.55%,-60.87%,26.58,15.31,"-8,314","160,668"
2018-11-28,"42,800","43,200","42,750","43,150",100.98,100.24,99.14,97.14,"6,943,099",42.11%,-26.72,20.72%,-60.87%,19.55,17.88,"717,269","-384,431"
2018-11-27,"42,900","43,100","42,500","43,050",101.25,99.79,99,96.78,"8,367,091",41.59%,-44.76,23.22%,-63.77%,19.35,19.21,"-884,591","1,202,405"
2018-11-26,"42,150","42,800","42,100","42,600",100.31,98.42,98.04,95.64,"6,613,009",39.45%,-83.17,26.74%,-76.81%,16.48,21.01,"2,181,935","-1,738,231"
2018-11-23,"42,450","42,600","41,900","42,400",99.34,97.37,97.72,95.06,"5,192,638",36.79%,-117.98,29.00%,-82.61%,15.22,23.2,"-555,988","382,839"
2018-11-22,"42,000","42,650","42,000","42,450",98.72,97.06,97.99,95.04,"5,970,796",34.82%,-140.67,30.26%,-81.16%,16.73,24.09,"669,522","21,487"
2018-11-21,"41,800","42,300","41,800","42,100",97.09,95.91,97.35,94.13,"10,769,589",49.66%,-227.83,32.14%,-91.30%,13.49,26.19,"1,732,590","-3,010,039"
2018-11-20,"42,450","43,000","42,100","42,800",97.81,97.09,98.91,95.55,"9,420,664",52.94%,-165.67,32.16%,-77.78%,15.27,25.69,"1,139,396","-1,720,198"
2018-11-19,"44,050","44,250","43,450","43,650",98.98,98.8,100.85,97.38,"7,538,720",60.83%,-3.09,33.20%,-45.07%,18.55,12.5,"389,064","-409,196"
2018-11-16,"44,600","44,750","43,700","44,000",99.08,99.56,101.67,98.15,"7,777,124",69.70%,48.92,35.31%,-29.41%,20.52,10.51,"-466,955","142,397"
2018-11-15,"44,050","44,350","43,500","44,250",99.51,100.09,102.26,98.7,"5,864,067",74.07%,45.7,35.78%,-21.28%,18.11,11.96,"633,166","-461,681"
2018-11-14,"44,500","44,500","43,800","44,100",99.26,100.23,101.94,98.37,"6,783,344",73.48%,57.59,38.14%,-23.71%,20.04,9.46,"395,110","-529,836"
2018-11-13,"43,900","44,500","43,400","44,500",100.2,101.53,102.85,99.22,"9,311,126",62.58%,64.06,38.49%,-15.46%,21.69,10.25,"1,408,316","-1,893,007"
2018-11-12,"43,850","45,250","43,700","45,200",102.12,103.63,104.58,100.76,"8,552,566",64.24%,109.17,38.90%,-1.03%,26.58,8.8,"1,058,406","1,854,847"
2018-11-09,"44,450","44,850","43,900","44,300",100.73,102.46,102.67,98.75,"7,318,500",55.24%,105.98,37.15%,-16.13%,26.74,10.58,"-695,425","894,138"
2018-11-08,"44,900","45,050","44,050","44,050",100.23,102.67,102.12,98.1,"12,617,397",51.03%,118.99,36.20%,-21.51%,29.95,9.95,"-735,490","1,286,809"
2018-11-07,"43,600","44,500","43,400","44,000",100.99,103.29,102.12,97.88,"11,553,998",49.66%,95.55,34.06%,-12.20%,27.03,11.25,"1,320,324","585,933"
2018-11-06,"43,750","43,800","42,950","43,750",101.16,103.05,101.38,97.23,"7,713,625",47.22%,58.92,32.95%,-17.28%,22.12,12.75,"-435,917","347,487"
2018-11-05,"43,750","43,800","42,900","43,800",101.93,103.34,101.36,97.27,"9,426,777",51.30%,52.02,33.89%,-17.07%,24.3,14.01,"-1,996,695","1,779,397"
2018-11-02,"43,050","44,250","42,800","44,150",103.91,104.23,102.06,97.98,"16,517,112",52.32%,66.67,34.97%,-8.54%,27.8,16.03,"-978,915","3,340,682"
2018-11-01,"42,450","42,950","42,150","42,150",100.69,99.56,97.38,93.49,"13,423,132",33.91%,-26.08,36.22%,-57.32%,18.77,20.27,"-2,058,884","1,484,142"
2018-10-31,"42,900","43,350","41,700","42,400",101.85,99.71,97.56,93.89,"17,621,480",44.53%,-27.89,41.20%,-52.94%,20.57,22.21,"-2,462,736","773,530"
2018-10-30,"41,400","43,000","41,000","42,350",101.66,99.18,97,93.65,"14,205,190",32.75%,-58.18,46.94%,-54.12%,20.43,26.8,"2,678,505","-1,329,575"
2018-10-29,"40,850","41,950","40,550","41,400",99.04,96.67,94.38,91.41,"14,460,521",27.67%,-124.8,52.09%,-80.39%,11.54,34.24,"4,359,252","-1,816,559"
2018-10-26,"41,100","41,300","40,400","41,000",97.09,95.2,92.82,90.34,"14,413,864",26.28%,-191.94,52.48%,-88.24%,4.48,41.16,"1,510,898","-1,795,517"
2018-10-25,"40,600","41,550","40,550","41,000",95.77,94.55,92.16,90.14,"19,338,170",26.28%,-262.33,48.19%,-90.91%,5.05,44.27,"5,246,328","-6,611,442"
2018-10-24,"43,050","43,100","42,250","42,550",98,97.65,94.97,93.38,"13,522,825",28.28%,-159.51,43.37%,-91.04%,6.69,31.08,"4,017,269","-3,415,103"
2018-10-23,"43,300","43,450","42,550","43,050",98.42,98.18,95.7,94.35,"9,531,231",27.70%,-126.15,40.11%,-87.95%,7.6,30.51,"-155,788","-1,301,358"
2018-10-22,"43,450","43,950","43,200","43,550",99.32,98.89,96.55,95.32,"8,357,648",29.29%,-82.35,37.03%,-87.84%,8.81,24.99,"249,017","-622,926"
2018-10-19,"43,900","44,150","43,450","43,900",100,99.42,97.16,95.95,"7,842,520",26.62%,-69.9,35.36%,-80.72%,9.84,24.02,"577,241","-1,276,343"
2018-10-18,"43,950","44,450","43,700","44,050",100.3,99.58,97.28,96.18,"8,347,725",28.10%,-62.32,34.36%,-78.41%,10.86,22.81,"-1,360,534","1,557,560"
2018-10-17,"44,150","44,500","44,000","44,150",100.96,99.44,97.5,96.31,"8,306,193",29.87%,-59.23,34.18%,-76.40%,12.02,20.97,"78,141","506,006"
2018-10-16,"43,700","44,150","43,350","43,600",99.18,97.71,96.24,95.05,"6,825,677",34.55%,-95.41,35.26%,-88.89%,8.66,23.59,"-695,783","121,061"
2018-10-15,"44,050","44,050","43,350","43,800",99.03,97.54,96.53,95.4,"7,434,522",40.23%,-109.86,33.57%,-84.44%,8.26,26.1,"-1,460,858","576,482"
2018-10-12,"43,200","44,650","43,200","44,000",99.08,97.18,96.79,95.74,"12,640,906",43.50%,-116.14,30.75%,-80.00%,8.98,28.39,"-583,657","1,374,889"
2018-10-11,"44,000","44,650","43,100","43,100",96.75,94.49,94.71,93.73,"19,324,537",34.10%,-161.01,27.49%,-100.00%,10.8,34.13,"2,127,126","-6,176,156"
2018-10-10,"45,250","45,500","44,500","45,300",100.51,98.41,99.22,98.41,"10,341,349",57.58%,-70.28,23.72%,-67.65%,14.37,24.35,"805,478","364,380"
2018-10-08,"44,200","45,200","44,200","44,950",99.27,97.47,98.32,97.62,"6,759,464",52.38%,-86.36,23.41%,-73.61%,12.03,28.01,"258,139","-95,512"
2018-10-05,"44,800","45,500","44,550","44,700",98.07,96.82,97.48,97.05,"10,544,165",47.98%,-74.5,20.87%,-80.56%,13.83,26.96,"417,896","-2,413,596"
2018-10-04,"45,150","45,600","44,700","44,700",96.88,96.72,97.19,97.05,"11,865,327",45.60%,-72.76,19.12%,-80.56%,15.77,28.53,"1,339,527","-4,352,320"
2018-10-02,"46,450","46,700","45,700","45,700",97.9,98.64,98.96,99.17,"6,607,188",54.60%,13.75,17.63%,-52.78%,18.08,18.04,"-449,070","-139,788"
2018-10-01,"46,450","46,800","45,800","46,350",98.64,100.4,100.16,100.56,"6,354,983",51.35%,43.36,20.33%,-34.72%,20.72,19.21,"-809,728","408,373"
2018-09-28,"47,250","47,250","46,300","46,450",98.94,101.01,100.32,100.79,"11,270,515",49.22%,75.2,22.87%,-31.94%,23.71,14.75,"920,407","-1,516,311"
2018-09-27,"46,950","47,500","46,450","47,500",101.58,103.61,102.58,103.1,"15,804,586",49.22%,113.35,22.81%,-2.78%,27.91,15.15,"-1,257,388","1,999,353"
2018-09-21,"46,550","47,550","46,550","47,400",102.4,103.84,102.5,102.91,"14,476,906",49.74%,107.96,21.76%,-10.53%,32.24,16.03,"25,911","750,621"
2018-09-20,"46,850","47,600","46,400","47,250",102.76,104.09,102.31,102.61,"13,536,966",44.34%,93.62,19.94%,-24.42%,36.98,18.38,"-310,031","4,985,810"
2018-09-19,"46,000","46,200","45,700","46,150",101.79,101.92,100.04,100.2,"9,367,454",42.72%,7.11,17.83%,-51.69%,23.5,22.54,"-382,583","2,209,793"
2018-09-18,"44,950","45,900","44,700","45,500",101.07,100.39,98.64,98.75,"9,987,090",43.81%,-40.72,20.26%,-66.29%,21.47,24.9,"-152,329","1,049,858"
2018-09-17,"45,550","45,800","44,900","45,150",100.49,99.14,97.96,97.95,"8,123,384",43.27%,-51.69,22.24%,-74.16%,25.42,26.41,"-1,901,413","662,372"
2018-09-14,"45,000","45,850","44,900","45,850",101.89,100.17,99.61,99.4,"12,446,344",47.74%,-42.9,25.37%,-58.43%,29.1,30.23,"576,335","2,664,372"
2018-09-13,"44,550","44,750","44,000","44,050",98.3,95.7,95.89,95.45,"18,277,942",37.35%,-133.79,28.98%,-98.88%,19.14,39.62,"2,873,555","-6,920,733"
2018-09-12,"44,900","45,100","44,500","44,550",98.52,96.03,96.95,96.43,"12,995,269",39.49%,-128.91,28.07%,-96.30%,21.56,36.2,"1,280,568","-3,536,267"
2018-09-11,"45,550","45,900","45,050","45,050",98.73,96.64,97.98,97.43,"9,865,790",42.95%,-99.33,28.49%,-83.95%,23.63,30.87,"-187,125","-274,373"
2018-09-10,"45,450","45,550","45,000","45,500",98.59,97.29,98.96,98.35,"9,979,838",54.22%,-104.24,30.83%,-72.84%,21.29,35,"-1,461,569","1,722,047"
2018-09-07,"44,500","45,200","44,400","44,900",96.48,95.85,97.66,96.98,"18,285,508",56.07%,-133.73,31.82%,-74.74%,18.12,38.41,"1,883,941","-7,851,172"
2018-09-06,"46,200","46,400","45,800","46,100",97.57,98.15,100.05,99.45,"9,040,553",62.99%,-20.83,31.20%,-47.47%,23.24,25.97,"259,891","-1,323,041"
2018-09-05,"47,300","47,450","46,400","46,600",97.98,99.19,101.06,100.41,"9,139,998",65.99%,38.11,35.14%,-37.37%,26.28,19.57,"-1,188,043","-4,285"
2018-09-04,"47,550","47,800","47,200","47,650",100.11,101.53,103.33,102.55,"6,791,255",67.36%,89.34,38.30%,-16.16%,31.92,10.04,"-491,897","471,720"
2018-09-03,"48,200","48,300","47,300","47,450",100.15,101.73,103.1,102.05,"8,595,084",66.90%,109.66,36.17%,-20.20%,35.05,9.39,"591,037","-1,743,886"
2018-08-31,"47,100","48,450","47,000","48,450",102.76,104.68,105.47,104.08,"13,577,454",73.64%,145.96,32.85%,0.00%,41.87,11.21,"-247,271","3,260,762"
2018-08-30,"46,950","47,950","46,700","47,650",102.06,103.93,104.06,102.26,"12,193,231",55.24%,143.22,29.02%,-6.74%,43.86,14.24,"-1,490,979","4,921,662"
2018-08-29,"46,750","46,800","46,400","46,800",100.86,102.83,102.32,100.31,"5,572,374",50.00%,93.63,25.64%,-7.04%,31.7,17.84,"-239,143","1,408,571"
2018-08-28,"46,800","46,950","46,300","46,550",100.63,102.66,101.84,99.61,"7,365,976",48.80%,87.08,25.28%,-14.08%,34.09,19.19,"-303,513","1,045,640"
