Date,Open,Higt,Low,Close,Volume,RSI,RSISignal,CCI,CCISignal,UpDI,DownDI,ADX,PDI,MDI,WilliamsR,WilliamsD,MACD,MACDSignal,MACDOscillator,Close5ma,Close10ma,Close20ma,Close60ma,INDNB,INSNB,FNB,Call,EX,SSR
2018-06-21,81924,82712,79561,79561,62152,0.4,0.3729,-180.43,-104.44,11.23,27.52,0.314,0.1123,0.2752,-1,-0.8942,-1807.22,-1403.35,-403.87,96.74,95.37,94.39,92.2,16153,-7229,-8939,1.47,1112.8,4.6
2018-06-22,77671,79561,77671,79167,65417,0.4091,0.3802,-207.36,-125.03,10.11,34.74,0.3454,0.1011,0.3474,-0.8404,-0.8673,-2001.3,-1522.94,-478.36,97.67,95.62,94.5,91.8,2122,-821,-1309,1.49,1107.4,8.08
2018-06-25,79561,81137,78774,80743,30997,0.4222,0.3886,-113.97,-122.81,17.22,30.38,0.3362,0.1722,0.3038,-0.6723,-0.7698,-2004.83,-1619.32,-385.51,100,97.9,96.72,93.67,4930,-1535,-3415,1.49,1117.2,11
2018-06-26,80743,83500,80743,81924,72487,0.4468,0.4002,-36.01,-105.45,27.12,25.98,0.2942,0.2712,0.2598,-0.5463,-0.658,-1890.54,-1673.56,-216.97,101.56,99.81,98.37,95.09,-23006,20513,4034,1.46,1114.8,0.68
2018-06-27,82712,82712,80349,80349,51358,0.3877,0.3977,-61.19,-96.6,23.73,24.82,0.258,0.2373,0.2482,-0.7143,-0.6862,-1905.09,-1719.87,-185.22,100,98.41,96.87,93.31,4090,1502,-5842,1.49,1117.6,9.28
2018-06-28,80349,82712,78774,82318,63004,0.4231,0.4028,-48.65,-87.01,19.13,27.76,0.2481,0.1913,0.2776,-0.5043,-0.5952,-1737.7,-1723.43,-14.27,101.75,100.92,99.41,95.64,-12609,11817,542,1.53,1124.2,8.34
2018-06-29,81531,83500,79955,81924,50637,0.449,0.412,-22.59,-74.13,19.65,23.11,0.2259,0.1965,0.2311,-0.5463,-0.5708,-1618.19,-1702.39,84.2,100.58,100.82,99,95.22,-1588,8782,-6444,1.55,1114.5,5.78
2018-07-02,81924,83106,78380,78695,45551,0.3257,0.3948,-89.06,-77.12,15.62,25.2,0.227,0.1562,0.252,-0.8908,-0.7308,-1763.7,-1714.65,-49.05,97.1,97.28,95.31,91.5,15593,-7652,-8033,1.52,1120,12.38
2018-07-03,79167,79561,77119,78616,51676,0.3441,0.3846,-144.75,-90.64,13.92,28.08,0.2417,0.1392,0.2808,-0.8492,-0.79,-1863.9,-1744.5,-119.4,97.8,97.63,95.49,91.45,2438,11236,-13693,1.47,1118.7,9.99
2018-07-04,77986,78695,77828,77986,23434,0.3617,0.38,-133.34,-99.18,13.32,26.88,0.2545,0.1332,0.2688,-0.9127,-0.8513,-1971.43,-1789.88,-181.54,97.59,97.33,95.07,90.74,3582,-93,-3806,1.43,1114.5,4.41
2018-07-05,77986,79167,77671,78380,24876,0.3023,0.3645,-107.75,-100.9,14.75,24.78,0.2544,0.1475,0.2478,-0.849,-0.8501,-2001.77,-1832.26,-169.51,99.06,97.96,95.92,91.24,175,1152,-1670,1.46,1118.6,3.52
2018-07-06,78380,80743,78301,80743,34713,0.4524,0.3821,-23.52,-85.42,21.16,21.59,0.2218,0.2116,0.2159,-0.4321,-0.6411,-1814.23,-1828.66,14.42,102.36,100.72,99.1,93.99,-9799,8723,776,1.42,1115.9,4.44
2018-07-09,80349,80743,78774,79955,40790,0.4318,0.392,-21.68,-72.67,18.89,19.28,0.1936,0.1889,0.1928,-0.5556,-0.5983,-1709.49,-1804.82,95.34,101.03,99.83,98.37,93.05,1260,3086,-3495,1.48,1112.2,10.89
2018-07-10,79561,80349,78616,78774,66335,0.4131,0.3962,-48.83,-67.9,17.04,18.29,0.1725,0.1704,0.1829,-0.7406,-0.6695,-1702.15,-1784.29,82.14,99.5,98.75,97.34,91.68,24053,-29112,5059,1.5,1116,2.08
2018-07-11,78065,79955,77592,79561,54950,0.5,0.417,-54.4,-65.2,14.77,21.63,0.1746,0.1477,0.2163,-0.6173,-0.6434,-1614.22,-1750.27,136.05,100.1,99.83,98.62,92.63,-365,3147,-2737,1.48,1120,16.76
2018-07-12,79561,79955,78537,79167,28609,0.5,0.4336,-45.86,-61.34,13.52,19.8,0.1764,0.1352,0.198,-0.679,-0.6612,-1558.37,-1711.89,153.52,99.41,99.73,98.37,92.26,1881,-2971,1090,1.52,1125.9,5.85
2018-07-13,79167,80349,78143,78774,53371,0.4359,0.434,-47.97,-58.66,11.74,17.19,0.178,0.1174,0.1719,-0.7406,-0.7009,-1528.2,-1675.15,146.96,99.4,99.63,98.27,91.87,7863,-9105,1104,1.48,1123.5,3.96
2018-07-16,78774,79561,78222,78774,39185,0.3889,0.425,-54.97,-57.92,10.74,15.74,0.1794,0.1074,0.1574,-0.7406,-0.7208,-1487.15,-1637.55,150.41,99.7,99.62,98.49,91.96,-135,-5599,5732,1.49,1129.2,6.93
2018-07-17,78380,78774,78143,78222,22216,0.4191,0.4238,-82.17,-62.77,10.27,15.59,0.1829,0.1027,0.1559,-0.8271,-0.774,-1482.07,-1606.46,124.39,99.14,98.97,98.05,91.43,4735,3022,-7760,1.47,1124.1,27.75
2018-07-18,78143,78537,77356,77434,28845,0.296,0.3983,-125.89,-75.4,9.38,20.02,0.2068,0.0938,0.2002,-0.9506,-0.8623,-1524.06,-1589.98,65.91,98.67,98.04,97.34,90.65,9049,-3196,-5959,1.47,1132.3,10.24
2018-07-19,77749,77907,75780,76647,56979,0.2866,0.3759,-194.22,-99.16,7.95,28.27,0.254,0.0795,0.2827,-0.8817,-0.872,-1602.38,-1592.46,-9.92,98.3,97.26,96.52,89.93,8727,-2032,-6221,1.49,1133.2,11.92
2018-07-20,76410,76804,75544,76095,42785,0.3658,0.3739,-199.37,-119.2,7.2,27.37,0.298,0.072,0.2737,-0.894,-0.883,-1689.51,-1611.87,-77.64,98.27,97.13,96.01,89.45,-7027,1730,5294,1.47,1133.7,5.24
2018-07-23,76016,77513,75623,76095,57159,0.3688,0.3729,-139.02,-123.17,11.46,23.52,0.3042,0.1146,0.2352,-0.894,-0.8885,-1738.52,-1637.2,-101.32,98.95,97.61,96.3,89.68,-16776,4216,12550,1.48,1131.4,2.41
2018-07-24,76883,77356,76095,77198,33122,0.4609,0.3905,-88.05,-116.14,10.34,21.23,0.3096,0.1034,0.2123,-0.6819,-0.7852,-1669.12,-1643.58,-25.53,100.66,99.23,97.99,91.18,-11654,3416,7927,1.5,1135.2,0.36
2018-07-25,77907,79167,77434,78616,32179,0.5106,0.4145,7.65,-91.39,22.55,18.05,0.2831,0.2255,0.1805,-0.4091,-0.5972,-1482.6,-1611.39,128.78,102.19,101.18,99.89,93.02,-10458,10238,-169,1.49,1126.3,6.28
2018-07-26,79561,79955,77907,78774,41870,0.3894,0.4095,44.33,-64.24,24.98,15.31,0.2774,0.2498,0.1531,-0.3787,-0.4879,-1306.97,-1550.5,243.53,101.83,101.43,100.32,93.4,2194,6651,-8845,1.5,1119.3,4.18
2018-07-27,78695,81137,77592,79955,103527,0.5,0.4276,91.98,-33,26.93,11.74,0.2928,0.2693,0.1174,-0.2113,-0.3496,-1060.27,-1452.46,392.19,102.34,102.8,101.95,95,-25640,44121,-18650,1.48,1118.1,6.13
2018-07-30,79561,81924,79561,79955,76139,0.5728,0.4566,138.9,1.38,27.9,9.95,0.317,0.279,0.0995,-0.3086,-0.3291,-854.9,-1332.94,478.05,101.34,102.64,101.87,95.29,-4893,16105,-10512,1.5,1120.2,3.13
2018-07-31,79955,81924,79955,81924,61319,0.6271,0.4907,159.42,32.99,24.34,8.68,0.3379,0.2434,0.0868,0,-0.1646,-527.18,-1171.79,644.61,102.6,104.67,104.16,97.9,-12236,10633,1603,1.51,1118.7,2.54
2018-08-01,82712,83500,81137,82318,131403,0.6695,0.5265,173.66,61.12,30.7,7.38,0.3745,0.307,0.0738,-0.1486,-0.1566,-232.99,-984.03,751.05,102.15,104.52,104.37,98.61,-15589,31980,-14255,1.51,1120.6,3.95
2018-08-02,82318,85469,81924,81924,132529,0.6694,0.5551,161.72,81.24,35.82,5.86,0.4204,0.3582,0.0586,-0.3572,-0.2569,-31.27,-793.48,762.21,100.87,103.33,103.64,98.39,-16376,29556,-13771,1.48,1126.1,5.1
2018-08-03,82318,86651,81924,85863,148382,0.7678,0.5976,165.79,98.15,33.21,4.45,0.4662,0.3321,0.0445,-0.0709,-0.1639,441.36,-546.51,987.87,104.21,106.98,108.27,103.27,-51335,61141,-9554,1.48,1127.6,1.53
2018-08-06,85863,86651,84288,85469,81903,0.7771,0.6335,143.48,107.22,29.16,3.9,0.5059,0.2916,0.039,-0.1064,-0.1352,775.18,-282.17,1057.36,102.36,105.26,107.4,102.94,-7816,16331,-8515,1.49,1124,0.93
2018-08-07,85075,85863,83894,84682,107027,0.7771,0.6622,105.52,106.88,26.1,5.6,0.5247,0.261,0.056,-0.1773,-0.1562,965.12,-32.71,997.83,100.75,103.34,106.02,102.19,-2199,5530,-3550,1.47,1123.8,3.21
2018-08-08,84288,86651,82712,86257,117032,0.8466,0.6991,98,105.1,21.01,10.36,0.5,0.2101,0.1036,-0.0355,-0.0958,1228.56,219.54,1009.02,101.67,104.29,107.54,104.21,-20428,25048,-4752,1.48,1119.9,3.6
2018-08-09,85469,87045,85469,85863,90830,0.8563,0.7306,103.46,104.77,21.34,9.5,0.4845,0.2134,0.095,-0.1035,-0.0997,1389.54,453.54,936,100.28,102.93,106.61,103.91,484,21313,-22047,1.49,1117.2,7.45
2018-08-10,85863,88620,85075,87439,91762,0.8712,0.7587,110.45,105.91,25.42,7.82,0.4905,0.2542,0.0782,-0.0943,-0.097,1625.54,687.94,937.6,101.74,103.88,107.98,105.97,-16872,36531,-19809,1.46,1128.9,3.19
2018-08-13,86651,87833,83894,84288,53892,0.7046,0.7479,60.98,96.92,20.73,11.91,0.4611,0.2073,0.1191,-0.3873,-0.2421,1540.56,858.47,682.1,98.35,99.63,103.74,102.33,5176,-2591,-2585,1.49,1133.9,1.18
2018-08-14,83894,86651,83894,85863,43524,0.7072,0.7397,56.39,88.82,18.04,10.37,0.4356,0.1804,0.1037,-0.25,-0.2461,1582.07,1003.19,578.88,99.91,101.02,105.18,104.38,-5482,13952,-8470,1.49,1127.9,11.77
2018-08-16,85075,87045,84682,86651,46152,0.7174,0.7353,69.78,85.01,17.88,9.19,0.4203,0.1788,0.0919,-0.1785,-0.2123,1659.41,1134.43,524.98,100.73,101.43,105.55,105.46,-5041,18097,-13306,1.49,1130.1,9.98
2018-08-17,86651,87045,85469,86257,40537,0.6818,0.7246,71.58,82.32,16.44,8.45,0.4071,0.1644,0.0845,-0.2608,-0.2366,1669.67,1241.48,428.19,100.18,100.46,104.46,105.08,-534,8490,-8052,1.49,1124.9,1.51
2018-08-20,86257,86651,85075,86257,32897,0.6818,0.716,57.48,77.36,15.05,9.86,0.3806,0.1505,0.0986,-0.2727,-0.2546,1658.68,1324.92,333.76,100.46,100.41,103.82,105.14,-1712,2361,-399,1.5,1123.1,1.59
2018-08-21,85863,86257,83500,84288,63025,0.5682,0.6865,-38.47,54.19,12.84,16.78,0.3476,0.1284,0.1678,-0.5789,-0.4168,1474.1,1354.76,119.34,98.17,98.26,100.95,102.79,13654,-5869,-7285,1.49,1118.4,1.05
2018-08-22,84288,85075,83500,83894,40881,0.5455,0.6583,-105.29,22.29,11.71,15.3,0.3189,0.1171,0.153,-0.7058,-0.5613,1281.26,1340.06,-58.8,98.16,97.89,100.08,102.35,460,6724,-6734,1.49,1118.9,6.18
2018-08-23,83500,86651,83106,85863,72671,0.6042,0.6474,-30.56,11.72,17.8,12.45,0.3,0.178,0.1245,-0.4117,-0.4865,1272.64,1326.57,-53.94,100.65,100.23,101.99,104.78,-16484,33096,-16612,1.49,1121.4,4.62
2018-08-24,85469,86651,84288,85075,50303,0.475,0.613,-20.97,5.19,15.58,10.89,0.2836,0.1558,0.1089,-0.6,-0.5433,1188.52,1298.96,-110.44,100,99.4,100.68,103.82,1346,15271,-16617,1.47,1118.9,3.5
2018-08-27,85469,85863,84682,84682,24858,0.475,0.5854,-46.86,-5.22,14.53,10.16,0.2693,0.1453,0.1016,-0.6666,-0.6049,1077.72,1254.71,-176.99,99.91,99.26,99.93,103.31,274,7114,-7397,1.49,1113.8,3.85
2018-08-28,84682,89014,84682,88620,121898,0.6042,0.5891,166.8,29.18,27.44,7.91,0.3071,0.2744,0.0791,-0.0625,-0.3337,1292.77,1262.33,30.45,103.5,103.35,104.05,107.97,-36103,40856,-5328,1.48,1110,3
2018-08-29,91771,93741,90196,91377,212161,0.6275,0.5968,330.98,89.54,42.5,6.07,0.3661,0.425,0.0607,-0.2223,-0.278,1666.46,1343.15,323.31,104.88,105.89,106.69,111.15,-6760,37109,-28869,1.49,1110.2,2.39
2018-08-30,90590,93741,90196,92559,116365,0.6604,0.6095,215.28,114.69,35.85,5.12,0.4173,0.3585,0.0512,-0.1111,-0.1946,2034.54,1481.43,553.11,104.63,106.53,107.43,112.39,-21293,52601,-30688,1.49,1108.6,9.79
2018-08-31,92165,94134,92165,92165,116174,0.62,0.6116,167.58,125.27,34.4,4.65,0.4632,0.344,0.0465,-0.1785,-0.1866,2268.3,1638.8,629.49,102.54,105.36,106.34,111.75,-14688,32347,-18633,1.55,1112.9,6.51
2018-09-03,92165,95316,91771,94922,56244,0.7755,0.6444,146.8,129.57,34.23,3.91,0.5074,0.3423,0.0391,-0.0323,-0.1094,2645.53,1840.15,805.38,103.26,107.45,108.95,114.87,-18583,24989,-6189,1.52,1110.3,12.32
2018-09-04,94922,95710,93347,94922,67609,0.7556,0.6666,123.84,128.43,32.32,3.49,0.5471,0.3232,0.0349,-0.0625,-0.086,2910.93,2054.3,856.62,101.86,106.17,108.36,114.61,-7663,6081,662,1.5,1114.9,3.36
2018-09-05,95710,98073,94134,95710,86876,0.7556,0.6844,118.49,126.44,37.12,2.88,0.5883,0.3712,0.0288,-0.1579,-0.1219,3148.55,2273.15,875.4,101.76,105.65,108.58,115.34,5119,-3053,-2857,1.49,1121.5,9.26
2018-09-06,97285,98467,95710,98467,90386,0.8039,0.7083,118.85,124.92,34.31,2.53,0.6249,0.3431,0.0253,0,-0.061,3518.77,2522.28,996.5,103.39,107.2,110.94,118.33,-19212,15937,1075,1.51,1124,4.86
2018-09-07,98467,101618,97679,100436,131815,0.8214,0.7309,130.45,126.03,42.01,2.1,0.6622,0.4201,0.021,-0.0639,-0.0624,3925.8,2802.98,1122.82,103.66,107.55,112.24,120.28,-20082,12986,3517,1.64,1122.8,10.75
2018-09-10,101618,102012,98467,99255,78633,0.8519,0.7551,116.94,124.21,37.41,1.79,0.6951,0.3741,0.0179,-0.1458,-0.1041,4105.76,3063.54,1042.22,101.53,104.65,110.19,118.53,13869,-14231,-1313,1.54,1128.4,10.52
2018-09-11,98467,110677,98073,107132,402112,0.9041,0.7849,164.98,132.36,49.29,1.11,0.7299,0.4929,0.0111,-0.1286,-0.1163,4828.32,3416.49,1411.82,106.92,110.79,117.44,127.31,-59183,101676,-50377,1.52,1125.3,8.87
2018-09-12,107526,111071,104769,107526,240543,0.8986,0.8077,163.54,138.6,41.57,0.91,0.7601,0.4157,0.0091,-0.1324,-0.1244,5370.83,3807.36,1563.47,104.84,109.38,116.49,127.14,14802,31715,-44736,1.5,1128.6,13.05
2018-09-13,109495,114222,107132,109495,190004,0.9306,0.8323,157.08,142.3,42.11,0.74,0.7875,0.4211,0.0074,-0.16,-0.1422,5891.75,4224.24,1667.51,104.51,109.49,117.18,128.77,-10561,17687,-8002,1.5,1122.4,9.7
2018-09-14,109495,111071,107526,110677,88578,0.946,0.855,125.41,138.92,37.97,0.67,0.8113,0.3797,0.0067,-0.12,-0.1311,6327.02,4644.79,1682.22,103.61,108.66,116.91,129.37,-12206,24683,-11893,1.5,1116.6,9.7
2018-09-17,110283,110283,107526,109495,85986,0.8955,0.8631,100.65,131.26,34.49,0.61,0.8318,0.3449,0.0061,-0.1967,-0.1639,6501.65,5016.17,1485.48,100.58,105.99,114.26,127.24,-1126,-11741,13620,1.5,1126.6,1.24
2018-09-18,109101,113434,107920,112646,120706,0.8971,0.8699,102.88,125.59,38.03,0.51,0.8507,0.3803,0.0051,-0.0656,-0.1148,6815.74,5376.08,1439.66,102.44,107.2,115.84,130.1,-17925,27412,-8887,1.5,1123.2,13
2018-09-19,111859,116191,111071,112252,140857,0.8788,0.8717,103.62,121.19,40.29,0.44,0.8677,0.4029,0.0044,-0.1613,-0.138,6952.72,5691.41,1261.31,101.21,105.17,113.77,128.89,6894,3701,-10725,1.51,1121.1,15.08
2018-09-20,111859,111859,107920,108314,130568,0.7734,0.852,56.73,108.3,35.35,9.31,0.8298,0.3535,0.0931,-0.3226,-0.2303,6666.66,5886.46,780.2,97.87,100.55,108.55,123.71,-8827,-25024,31006,1.54,1120.4,6.33
2018-09-21,109889,109889,106344,107132,142051,0.7183,0.8253,32.87,93.22,31.68,12.96,0.7751,0.3168,0.1296,-0.3966,-0.3134,6272.28,5963.62,308.66,97.42,98.84,106.19,121.78,8341,-48190,39909,1.61,1115.3,1.86
2018-09-27,107132,110283,105557,108708,86699,0.7333,0.8069,30.49,80.67,27.32,13.47,0.717,0.2732,0.1347,-0.3393,-0.3263,6017.53,5974.4,43.13,99,99.42,106.48,122.95,-15609,871,15003,1.6,1112.5,2.97
2018-09-28,108314,108708,105951,107526,69392,0.6974,0.785,8.93,66.32,25,12.32,0.6667,0.25,0.1232,-0.4231,-0.3747,5655.08,5910.54,-255.46,98.84,98.31,104.36,120.95,3162,-2500,739,1.64,1109.3,6.29
2018-10-01,107132,112646,106738,111071,109835,0.7051,0.769,57.92,64.64,32.22,10.19,0.6471,0.3222,0.1019,-0.2766,-0.3256,5589.45,5846.32,-256.87,102.32,101.22,106.78,124.19,2065,23843,-20776,1.53,1111.8,12.15
2018-10-02,109889,109889,106344,107526,67881,0.6098,0.7372,-15.16,48.68,27.78,9.93,0.6239,0.2778,0.0993,-0.4783,-0.4019,5191.54,5715.36,-523.82,99.2,98.17,102.63,119.56,3693,11319,-15112,1.48,1119.2,5.78
2018-10-04,107920,109889,105557,107920,58156,0.6375,0.7172,-51.66,28.61,24.24,10.98,0.5909,0.2424,0.1098,-0.4565,-0.4292,4852.06,5542.7,-690.65,99.42,98.77,102.24,119.35,-14144,3762,10782,1.5,1129.9,4.2
2018-10-05,107132,107526,102406,103981,104327,0.4429,0.6624,-183.84,-13.88,20.42,18.25,0.5196,0.2042,0.1825,-0.8857,-0.6575,4216.56,5277.47,-1060.91,96.63,95.65,98.09,114.5,-9289,156,9023,1.5,1130.4,15.58
2018-10-08,104375,106738,103193,105557,44903,0.4658,0.623,-136.58,-38.42,18.28,16.34,0.4578,0.1828,0.1634,-0.7714,-0.7145,3796.34,4981.25,-1184.91,98.46,97.74,99.08,115.69,-4865,5958,-935,1.5,1132.7,14.92
2018-10-10,104769,107132,101224,102406,62015,0.3816,0.5747,-161.41,-63.02,15.22,19.19,0.4121,0.1522,0.1919,-0.921,-0.8177,3172.48,4619.49,-1447.02,97.09,95.69,95.82,111.76,-5142,3701,1591,1.48,1134,17.08
2018-10-11,98467,102406,96498,100436,84120,0.3333,0.5265,-211.8,-92.77,12.76,29.04,0.4091,0.1276,0.2904,-0.8,-0.8089,2490.39,4193.67,-1703.28,96.52,94.55,93.89,109.19,-17855,25059,-6236,1.5,1144.4,4.77
2018-10-12,100436,103587,98073,102406,85989,0.3875,0.4987,-128.88,-99.99,14.04,24.72,0.3913,0.1404,0.2472,-0.7,-0.7544,2084.77,3771.89,-1687.13,99.46,96.83,95.64,110.87,-1065,8259,-7047,1.52,1131.4,9.67
2018-10-15,101618,105557,100830,101618,51720,0.3108,0.4611,-82.17,-96.43,17.58,21.56,0.3527,0.1758,0.2156,-0.74,-0.7472,1680.35,3353.58,-1673.23,99.15,96.74,94.8,109.56,1958,-8990,7250,1.48,1134.3,7.89
2018-10-16,102012,104375,100436,102800,45796,0.3421,0.4373,-73.42,-91.83,15.65,20.29,0.3229,0.1565,0.2029,-0.6097,-0.6785,1438.64,2970.6,-1531.95,100.85,98.31,96.1,110.36,-4399,12508,-8077,1.48,1128,11.25
2018-10-17,104375,104769,101618,102800,40797,0.394,0.4286,-52.85,-84.03,15.36,18.43,0.2919,0.1536,0.1843,-0.6097,-0.6441,1232.87,2623.05,-1390.18,100.77,99.09,96.31,109.88,234,-736,502,1.5,1126.5,3.45
2018-10-18,102012,103981,98467,100830,54549,0.3824,0.4194,-89.62,-85.15,12.96,24.49,0.294,0.1296,0.2449,-0.7317,-0.6879,900.46,2278.53,-1378.07,98.77,97.82,94.85,107.33,4170,-6799,2629,1.5,1135.2,21.49
2018-10-19,100436,101224,97679,100042,28871,0.3333,0.4022,-109.89,-90.1,11.61,24.25,0.3018,0.1161,0.2425,-0.7805,-0.7342,566.9,1936.21,-1369.31,98.45,97.8,94.58,106.05,-3906,212,3694,1.49,1132.1,7.17
2018-10-22,100042,103587,98861,102800,74833,0.4143,0.4046,-51.07,-82.29,16.91,20.91,0.2757,0.1691,0.2091,-0.6097,-0.672,519.11,1652.79,-1133.68,100.93,100.62,97.5,108.46,5381,-7784,2181,1.51,1128.4,8.16
2018-10-23,102012,105163,98073,99649,109118,0.2899,0.3817,-66.97,-79.23,17.93,16.88,0.243,0.1793,0.1688,-0.7647,-0.7183,224.39,1367.11,-1142.71,98.44,98.1,95.1,104.7,6065,12743,-18798,1.53,1137.6,6.41
2018-10-24,100830,100830,94922,97285,86702,0.3031,0.3659,-157.49,-94.88,15.13,22.58,0.2369,0.1513,0.2258,-0.8421,-0.7802,-197.65,1054.16,-1251.81,97.17,96.26,93.51,101.86,-5624,-4771,11191,1.53,1132.3,13.01
2018-10-25,94922,97285,94528,97285,62768,0.2923,0.3512,-178.88,-111.68,13.95,21.93,0.235,0.1395,0.2193,-0.7879,-0.7841,-526.06,738.11,-1264.17,97.86,96.56,94.01,101.53,-13754,15241,-1476,1.53,1138,8.86
2018-10-26,97285,97679,91771,95710,58354,0.3221,0.3454,-174.24,-124.19,11.71,25.92,0.254,0.1171,0.2592,-0.7436,-0.7638,-903,409.89,-1312.89,97.12,95.63,93,99.59,-6339,9474,-3135,1.51,1141.9,1.62
2018-10-29,94922,98861,94134,96498,74114,0.2983,0.336,-107.41,-120.84,13.43,22.56,0.254,0.1343,0.2256,-0.6923,-0.728,-1125.18,102.88,-1228.05,99.19,96.91,94.32,100.12,-7253,15469,-8032,1.48,1141.4,7.96
2018-10-30,97285,98073,90196,94922,108087,0.3208,0.3329,-136.16,-123.9,10.75,28.03,0.2795,0.1075,0.2803,-0.6923,-0.7102,-1412.15,-200.13,-1212.02,98.53,96.09,93.36,98.23,3364,-4403,75,1.48,1139.2,9.06
2018-10-31,94528,95710,90196,94134,111850,0.34,0.3344,-127.27,-124.57,9.26,24.14,0.3016,0.0926,0.2414,-0.7436,-0.7269,-1683.75,-496.85,-1186.89,98.35,96.14,93.36,97.21,-3202,-15210,18696,1.55,1139.6,6.82
2018-11-01,92953,97285,91771,93347,86077,0.2554,0.3186,-92.38,-118.14,11.92,20.81,0.2976,0.1192,0.2081,-0.7949,-0.7609,-1940.13,-785.51,-1154.62,98.34,96.07,93.23,96.22,362,4784,-5345,1.5,1138.1,13.86
2018-11-02,93347,98467,92165,97679,81359,0.4107,0.337,-43.59,-103.23,12.97,17.61,0.2782,0.1297,0.1761,-0.5,-0.6305,-1773.32,-983.07,-790.25,102.48,100.77,98.06,100.41,-1276,20950,-19524,1.46,1121.6,9.01
2018-11-05,96498,98073,93741,95316,43421,0.339,0.3374,-45.73,-91.73,11.56,15.69,0.2613,0.1156,0.1569,-0.6579,-0.6442,-1810.92,-1148.64,-662.28,100.25,99.1,96.11,97.82,2942,3090,-7332,1.46,1123.5,19.74
2018-11-06,95710,96104,94134,95710,27995,0.35,0.3399,-48.89,-83.16,10.94,14.85,0.2466,0.1094,0.1485,-0.6316,-0.6379,-1788.31,-1276.57,-511.74,100.5,99.92,96.99,98.06,-327,-1534,2754,1.47,1123.8,15.92
2018-11-07,99255,100436,94134,95316,93976,0.375,0.3469,-1.98,-66.93,20.54,12.38,0.2468,0.2054,0.1238,-0.6579,-0.6479,-1781.65,-1377.59,-404.06,99.83,99.71,96.94,97.48,16078,-9891,-4862,1.48,1123.3,4.96
2018-11-08,96498,98861,95710,97679,66938,0.45,0.3675,35.22,-46.5,18.54,11.17,0.247,0.1854,0.1117,-0.5,-0.574,-1567.62,-1415.6,-152.03,101.39,102.14,99.48,99.7,-8837,2298,6052,1.46,1117.3,9.58
2018-11-09,98467,98861,95316,98073,47727,0.3889,0.3718,59.26,-25.35,16.67,11.17,0.2404,0.1667,0.1117,-0.4737,-0.5238,-1350.64,-1402.61,51.96,101.72,102.3,100.1,99.89,-503,16717,-14542,1.48,1128.3,18.69
2018-11-12,96892,99255,96892,99255,33659,0.4898,0.3954,137.06,7.14,16.67,10.36,0.2395,0.1667,0.1036,-0.1481,-0.336,-1070.96,-1336.28,265.31,102.11,103.24,101.43,100.89,-5000,14225,-8825,1.49,1133.9,22.95
2018-11-13,98861,103193,96104,101618,74345,0.6123,0.4388,200,45.71,24.44,8.29,0.2733,0.2444,0.0829,-0.1212,-0.2286,-651.14,-1199.25,548.11,103.28,104.96,103.91,102.99,-5121,30716,-25595,1.48,1133.3,13.58
2018-11-14,101224,102406,98467,100042,43991,0.566,0.4642,154.16,67.4,21.66,7.35,0.3026,0.2166,0.0735,-0.2424,-0.2355,-440.51,-1047.5,606.99,100.71,102.71,102.44,101.15,1896,8979,-10875,1.48,1134.3,23.09
2018-11-15,99649,100830,98073,98861,44848,0.5769,0.4868,92.69,72.46,19.84,7.93,0.3194,0.1984,0.0793,-0.3333,-0.2844,-364.68,-910.94,546.26,99.29,100.93,101.33,99.76,4915,6734,-11649,1.5,1129.2,17.76
2018-11-16,99649,102800,98073,102012,50710,0.6207,0.5136,125.66,83.1,22.95,6.8,0.3492,0.2295,0.068,-0.0909,-0.1876,-49.75,-738.7,688.95,101.65,103.68,104.46,102.66,-13399,11837,2012,1.51,1128.5,23.93
2018-11-19,101618,104769,101618,103193,35234,0.6842,0.5477,159.02,98.28,26.86,6.13,0.3864,0.2686,0.0613,-0.1081,-0.1479,291.76,-532.61,824.37,102.02,104.05,105.64,103.56,-4004,4670,-669,1.49,1128.6,23.87
2018-11-20,102800,103981,99649,101224,54787,0.65,0.5682,97.35,98.1,23.22,11.46,0.3801,0.2322,0.1146,-0.2727,-0.2103,398.94,-346.3,745.23,100.16,101.5,103.55,101.29,-1085,-6153,10779,1.5,1125.8,4.87
2018-11-21,100830,101224,98861,100042,38131,0.6393,0.5824,41.59,86.79,21.4,13.18,0.3611,0.214,0.1318,-0.375,-0.2927,384.07,-200.23,584.29,98.99,99.84,102.19,99.84,2960,-5645,2685,1.49,1131.6,9.42
2018-11-22,100830,102012,98861,100830,29926,0.5769,0.5813,50.99,79.63,21.79,11.76,0.3528,0.2179,0.1176,-0.3572,-0.3249,430.9,-74,504.9,99.38,100.31,102.81,100.38,-4078,-2150,6226,1.52,1129.2,13.77
2018-11-23,101224,102406,98861,99255,42657,0.6,0.585,30.09,69.73,20.48,10.31,0.3498,0.2048,0.1031,-0.5185,-0.4217,337.04,8.21,328.83,98.36,98.63,101.02,98.58,-3351,-9497,12948,1.51,1130.5,2.53
2018-11-26,99255,101618,98861,101224,41836,0.6296,0.594,37.84,63.35,18.44,9.29,0.3472,0.1844,0.0929,-0.3333,-0.3775,416.74,89.91,326.82,100.71,100.39,102.78,100.26,-1200,-6653,8238,1.5,1128.9,16.34
